gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
442650.1464233776,1.0018723000000025,0.0020878687123213,782385.5354184394,236025.0,647140.8611032385,551205.0,441965.45627534704,0.0012061,443576.2754504185,0.9984532024815469,0.0012038460390610631,0.9963685632793687,415824.1984816439,0.0014194000000014,0.939396952291809,0.001416747423799816,0.937435614786669
378472.99254119454,1.0285010999999995,0.0317524381062601,733389.9596618665,236025.0,597042.4881200116,551205.0,378143.7583759778,0.0020455999999997,390884.5293666022,0.9991300986551084,0.0019889137697564944,0.9674052820374605,389047.25124227576,0.0014096000000005,1.027939268876445,0.0013705381549912788,0.9952996908644515
412083.7088295272,1.04983390000001,0.0083762153337211,628828.9078562447,236025.0,593576.5894796957,551205.0,381776.6481653244,0.0017588999999995,415564.5671288632,0.9264541159603561,0.0016754078907144103,0.9186939367882598,337032.2357595199,0.0016128000000001,0.8178732343407078,0.0015362430190148026,0.811022552014183
386780.9076706544,0.975984799999992,0.0071602163625671,509236.9028673979,236025.0,539105.3481448377,551205.0,385268.6584648993,0.0016006000000006,389570.3154174771,0.996090165838685,0.0016399845571371738,0.9889579447346546,378451.01565132727,0.0017756000000002,0.9784635387783409,0.0018192906282968899,0.9714575281378048
348141.00163814705,0.8479483999999928,3.3439129915509147e-16,626725.1941185445,236025.0,574860.721024377,551205.0,300813.9850497977,0.0006880000000002,348141.00163814717,0.8640579065216214,0.0008113701258239366,0.8640579065216211,287235.3670489654,0.0010010999999998,0.8250546924878268,0.0011806142920958499,0.8250546924878265
365103.2122502501,0.8994421000000017,0.0,721549.6196882536,236025.0,656861.7975612441,551205.0,365103.21225025016,0.0016517999999994,365103.2122502501,1.0000000000000002,0.0018364717417601387,1.0000000000000002,358850.167414046,0.0021992999999991,0.982873213309561,0.0024451824080717324,0.982873213309561
333489.009435191,0.9129666000000044,0.0384978418351522,663851.7539856214,236025.0,597333.6562395212,551205.0,339803.5780524061,0.0015578999999998,346841.6649960498,1.018934862734786,0.0017064151087233558,0.9797080695488997,344934.3313183154,0.0012762999999988,1.034319937267224,0.0013979700900326405,0.9945008519153657
383555.50500254665,0.9174465000000112,0.0,604320.2490785238,236025.0,554803.3372998212,551205.0,381027.9432673781,0.0009299,383555.50500254665,0.9934101800073192,0.0010135740885163207,0.9934101800073192,396243.3873038439,0.0016855000000006,1.0330796511477864,0.0018371643469135034,1.0330796511477864
424184.7450933573,0.9819923999999958,0.0,563691.2145540538,236025.0,543316.2505875076,551205.0,386953.9662037432,0.0009155000000005,424184.7450933573,0.9122298024144642,0.0009322882743293165,0.9122298024144642,392212.2380931408,0.0018201999999991,0.9246259857997021,0.0018535785001992967,0.9246259857997021
411633.0288732752,0.9968590000000006,0.0233250729243802,777308.0866428039,236025.0,531038.528991715,551205.0,373919.1158858829,0.0019673999999998,421463.70042056404,0.9083797694985188,0.0019735990746934107,0.8871917451319341,397784.8972492171,0.0018026000000013,0.9663580649444887,0.0018082798068746924,0.9438176926085955
