,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,515178.4772232062,0.0014878999999998754,,667971.4916432247,236025.0,449128.8117465648,551205.0
1,382565.5617000885,0.0015713000000001642,,514699.31799613964,236025.0,457603.71567661746,551205.0
2,419752.40286984475,0.0018150999999999584,,575208.8092603022,236025.0,473636.34663267725,551205.0
3,514155.8841951362,0.0011478999999994244,,631523.2901569223,236025.0,501634.09003612597,551205.0
4,434540.47918593016,0.0012030000000002872,,630011.1541060194,236025.0,512279.0264182829,551205.0
