,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,415824.1984816439,0.0014194000000014029,,782385.5354184394,236025.0,647140.8611032385,551205.0
1,389047.25124227576,0.001409600000000566,,733389.9596618665,236025.0,597042.4881200116,551205.0
2,337032.2357595199,0.0016128000000001919,,628828.9078562447,236025.0,593576.5894796957,551205.0
3,378451.01565132727,0.0017756000000002103,,509236.9028673979,236025.0,539105.3481448377,551205.0
4,287235.3670489654,0.001001099999999866,,626725.1941185445,236025.0,574860.721024377,551205.0
5,358850.167414046,0.002199299999999127,,721549.6196882536,236025.0,656861.7975612441,551205.0
6,344934.3313183154,0.0012762999999988978,,663851.7539856214,236025.0,597333.6562395212,551205.0
7,396243.38730384386,0.0016855000000006726,,604320.2490785238,236025.0,554803.3372998212,551205.0
8,392212.2380931408,0.0018201999999991614,,563691.2145540538,236025.0,543316.2505875076,551205.0
9,397784.8972492171,0.0018026000000013198,,777308.0866428039,236025.0,531038.528991715,551205.0
