gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
468846.1022207929,0.9215531000000006,0.0139460061448319,975030.3646913248,157350.0,652877.852800892,535470.0,465366.7128367344,0.0017954,475477.108903285,0.9925788241225051,0.0019482328256505228,0.9787363137420626,468487.7094567224,0.001379,0.9992355854887716,0.0014963869146552696,0.9853002398734105
423509.3655055253,0.8966169000000015,0.0468200260404115,935364.0945747788,157350.0,595664.8607615391,535470.0,423509.36550552526,0.0018948999999999,444312.06810423464,0.9999999999999999,0.0021133886724641225,0.9531799739595884,429619.44086355605,0.0014349999999998,1.0144272496801514,0.001600460575748458,0.9669317394340238
441762.4445270428,0.9339138000000062,0.0119640718623941,778790.4852611173,157350.0,590832.0033204808,535470.0,351387.6781454268,0.0016186,447111.7212910881,0.7954222512545798,0.0017331363986697586,0.7859057622796227,418400.1502832401,0.0014191999999999,0.9471157076993841,0.0015196263295390758,0.9357843473104664
381863.7249077082,0.9819364000000022,0.0227125995313168,644343.3653219508,157350.0,524363.3930158108,535470.0,380202.0349364475,0.0014179999999996,390738.4099340436,0.9956484738851215,0.0014440853806820858,0.973034708823802,391035.31627314223,0.0015910000000003,1.0240179696766187,0.0016202678707096473,1.0007598596184817
344322.1739487892,0.8464359999999971,0.0140411173224322,779626.0273073711,157350.0,571326.8459191287,535470.0,347782.8283395597,0.0007063999999998,349225.692874447,1.010050628895266,0.0008345580764520914,0.9958683895133512,342247.9789298918,0.0010287999999993,0.9939760051026922,0.0012154492483770817,0.9800194713993629
364662.5568790302,0.8659743000000049,3.192412262538744e-16,893023.7444728677,157350.0,662928.7307332265,535470.0,364662.5568790303,0.0015616999999998,364662.5568790303,1.0000000000000002,0.0018034022487731923,1.0,361487.3561486888,0.0016631999999994,0.9912927700679873,0.0019206112698718551,0.991292770067987
346027.3783865991,0.8666430000000034,0.0469990090111491,834767.6423051613,157350.0,596862.2179643351,535470.0,349459.10404081503,0.0015534000000001,363092.3594607755,1.0099174974830512,0.0017924335626089336,0.9624523759183281,371419.99369070266,0.0012812000000002,1.0733832548814495,0.001478348062581934,1.0229353056128596
400049.4920783665,0.9098575000000012,0.0,747637.5260424537,157350.0,544444.3672715297,535470.0,397483.2226486692,0.0014555,400049.4920783665,0.9935851201400986,0.0015997010520878248,0.9935851201400986,401786.1613605692,0.0017507999999999,1.0043411360758896,0.0019242573699726582,1.0043411360758896
447937.332409156,0.9386009999999984,2.5989198355228504e-16,692004.8336830493,157350.0,532325.452865421,535470.0,351649.36542169354,0.0016829999999998,447937.33240915614,0.7850414332076459,0.0017930941901828392,0.7850414332076457,387424.095050892,0.0016275000000005,0.8649069122397016,0.0017339636331098122,0.8649069122397014
437129.10536470055,0.9303900000000028,0.0,952592.7763266384,157350.0,518664.8487507656,535470.0,350425.6151404404,0.0018219000000003,437129.10536470055,0.8016524428133819,0.001958211072776249,0.8016524428133819,431366.9809688921,0.0016452000000004,0.9868182550072911,0.0017682907167966067,0.9868182550072911
