gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
406176.336700581,0.9043317000000002,0.0,926573.4623540492,157350.0,590872.8746933037,535470.0,371892.9079504991,0.0018459999999997,406176.336700581,0.9155947167464991,0.00204128639966917,0.9155947167464991,370428.9746672549,0.0018508000000005,0.9119905351362755,0.0020465941866247743,0.9119905351362755
438450.6488083599,0.9582905000000004,0.0184590411317753,870763.3121462313,157350.0,477945.23808450834,535470.0,409526.2013241581,0.0015473999999999,446696.232945714,0.9340303234518779,0.00161475043319317,0.9167890192929542,414759.0973251042,0.0016899000000005,0.9459652949593171,0.0017634527317139212,0.928503682670431
447682.12850862206,0.9802998000000008,0.0001463532437921,571749.1736069517,157350.0,461779.9129108069,535470.0,397851.2511634908,0.0018321999999999,447747.6578307459,0.8886913857581618,0.001869020069166492,0.888561322891126,404582.5686286358,0.0014900000000004,0.9037273164699131,0.0015199431847281808,0.9035950530456441
481844.6387356812,0.9314420999999982,0.0212667349725026,590593.9330707592,157350.0,465525.26954611565,535470.0,287366.61725117377,0.0030689999999999,492314.5620499001,0.5963885330450059,0.0032948907935339256,0.5837052961720982,457534.0495987384,0.0014189,0.9495468306947822,0.001523336769939863,0.9293530699024165
519832.316603815,0.9610824999999998,0.008127599396068,653080.4692263237,157350.0,504417.3044977119,535470.0,489114.8556376958,0.0017301999999999,524091.9258236232,0.9409089046891054,0.001800261684090492,0.9332615740435992,489001.627679917,0.0013331,0.9406910883776483,0.0013870817541678266,0.9330455280558635
429338.27710294287,1.1182686000000004,0.0030546685820157,635136.7175408694,157350.0,483223.6082566277,535470.0,371954.17509171984,0.0020019,430653.7816795657,0.8663429163632107,0.001790178137882079,0.8636965258753441,399568.8926263222,0.0017582000000002,0.9306621699851774,0.0015722519616487482,0.927819305494053
337414.0905317247,0.9463719999999968,0.0,571274.4181351194,157350.0,476571.2037220984,535470.0,311604.79741128866,0.0018717000000001,337414.0905317247,0.923508549747393,0.001977763501033533,0.923508549747393,287944.4395173923,0.0022140999999997,0.8533859361463713,0.002339566259356477,0.8533859361463713
538838.3451067924,0.9781811000000004,0.0,650300.306206729,157350.0,515156.1131013864,535470.0,537675.4198303737,0.0008318,538838.3451067924,0.9978417919085023,0.0008503537841816815,0.9978417919085023,534323.6407966615,0.0011394999999998,0.9916214123379877,0.0011649172121602019,0.9916214123379877
519460.102063978,0.9329375999999988,0.0,772079.961285298,157350.0,535866.0891459117,535470.0,451998.3116744935,0.0013513999999998,519460.102063978,0.8701309491885177,0.0014485427535558667,0.8701309491885177,483783.427803162,0.0014209999999996,0.9313197026700196,0.0015231458138246351,0.9313197026700196
421121.4205612983,1.0469431,0.0346642457888143,750059.8294263879,157350.0,535169.6241702157,535470.0,397823.4417938648,0.0013853999999999,436243.4714804627,0.9446763388659252,0.0013232810837569874,0.9119298460645995,441110.61969737685,0.0018679000000005,1.0474665931489204,0.0017841466264981354,1.0111569537084342
