,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,414417.5945487698,1.000664999999998,0.007469957402652365,782385.5354184394,157350.0,650167.5814043694,535470.0
1,360885.60586509574,0.9973565000000093,0.0,733389.9596618665,157350.0,595668.5414201886,535470.0
2,385040.08952041535,0.9965220999999929,0.003849508966704887,628828.9078562447,157350.0,591695.5329823421,535470.0
3,340321.0936110885,0.9931411999999966,0.004510697212029698,509236.9028673979,157350.0,531538.1458301521,535470.0
4,301346.77415164805,0.8499400999999978,0.0,626725.1941185445,157350.0,571289.6235193233,535470.0
5,321597.0761721832,0.8896242000000001,0.0,721549.6196882536,157350.0,661090.7523449772,535470.0
6,297343.6762407779,0.926344400000005,0.034438032970499105,663851.7539856214,157350.0,595869.9751684552,535470.0
7,346852.91463595675,0.9174895000000021,0.0,604320.2490785238,157350.0,549411.2661404875,535470.0
8,389096.93616833276,0.9836720999999926,0.0,563691.2145540538,157350.0,536655.3947602849,535470.0
9,367531.00259869045,0.9892313999999942,0.04290273400186055,777308.0866428039,157350.0,525125.1671121523,535470.0
