,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,312618.98647887853,0.001544299999999943,,975030.3646913248,78675.0,656060.0679503232,519735.0
1,386707.5515441628,0.0023022999999999794,,935364.0945747787,78675.0,594357.0075658096,519735.0
2,264371.09432477906,0.0015453000000000827,,778790.4852611173,78675.0,588873.6640480774,519735.0
3,319982.1113114315,0.0013068999999998887,,644343.3653219508,78675.0,516236.8336293183,519735.0
4,334852.6314940683,0.0007024999999998283,,779626.0273073711,78675.0,567784.5825627593,519735.0
5,250240.7111841565,0.0012744000000000089,,893023.7444728677,78675.0,667324.5860553841,519735.0
6,307717.2280081845,0.0016567999999999028,,834767.6423051613,78675.0,595507.6987139769,519735.0
7,327586.7252138084,0.001356300000000088,,747637.5260424537,78675.0,538704.290791893,519735.0
8,280468.70473407075,0.0016823999999999728,,692004.8336830493,78675.0,525264.5591175648,519735.0
9,270482.8973596788,0.0019320000000000448,,952592.7763266383,78675.0,512643.46793370583,519735.0
