,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,293655.5110206103,0.0016902000000005302,,745497.3788638108,78675.0,590094.0594410646,519735.0
1,337313.3270303998,0.0014420000000008315,,691510.0781171147,78675.0,471595.290516576,519735.0
2,273395.8091220828,0.0014646000000002601,,446913.21770466823,78675.0,449815.5093866808,519735.0
3,357185.4140613777,0.0015306000000006037,,466041.6723303552,78675.0,454513.5442202877,519735.0
4,401759.2704598881,0.001585399999999737,,535485.3691231982,78675.0,498270.1468608564,519735.0
5,310382.0957983969,0.0015520999999996121,,511394.8060609272,78675.0,474349.7576104514,519735.0
6,217349.25620998236,0.0011326000000000391,,457266.3997871235,78675.0,466704.6463637021,519735.0
7,399255.1135540684,0.0012822999999997364,,514091.8171596147,78675.0,508913.85244834574,519735.0
8,389091.1494102407,0.001362499999999045,,640198.8465730083,78675.0,533519.6789106844,519735.0
9,343629.5272320388,0.001443200000000644,,618984.0707591822,78675.0,533288.84164341,519735.0
