,obj,time,agent_ub,ind_ub,capacity_value,income_ub
0,453908.23004528857,1.027769900000001,667971.4916432247,157350.0,437965.414197466,535470.0
1,381215.1487670684,1.0028405000000014,514699.31799613964,157350.0,444411.74591956334,535470.0
2,422015.02421630244,0.9688390000000009,575208.8092603022,157350.0,462344.2695191248,535470.0
3,512091.75160115614,0.9687605999999995,631523.2901569223,157350.0,492703.6510348578,535470.0
4,380529.3503656979,0.9692530999999995,630011.1541060194,157350.0,504000.7387591874,535470.0
