,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,422437.59448589466,1160.9724906000047,0.04988280366586415,782385.5354184394,157350.0,650167.5814043694,535470.0
1,378399.4986702922,3794.6005993,0.04972759141608887,733389.9596618665,157350.0,595668.5414201886,535470.0
2,399749.1602871134,483.5848301000078,0.04923503169024814,628828.9078562447,157350.0,591695.5329823421,535470.0
3,356922.7710051867,672.7685882000078,0.049900320320400496,509236.9028673979,157350.0,531538.1458301521,535470.0
4,302709.74689874164,414.25662680000823,0.04884689119003317,626725.1941185445,157350.0,571289.6235193233,535470.0
5,362557.34988555184,263.42256479999924,0.04277920248819801,721549.6196882536,157350.0,661090.7523449772,535470.0
6,329655.8912313744,505.2787553000089,0.047144600635886345,663851.7539856214,157350.0,595869.9751684552,535470.0
7,366810.3174748311,870.917008999997,0.04534546442694137,604320.2490785238,157350.0,549411.2661404875,535470.0
8,393187.1494223204,194.27181259999634,0.04937889818689144,563691.2145540538,157350.0,536655.3947602849,535470.0
9,398951.6252842655,10866.718328000003,0.08636208149075893,777308.0866428039,157350.0,525125.1671121523,535470.0
