,obj,time,mip_gap,agent_ub,ind_ub,capacity_value,income_ub
0,313151.578133111,0.0020340999999999276,,745497.3788638108,157350.0,592026.0182877097,535470.0
1,347736.7033758451,0.0015537000000001022,,691510.0781171147,157350.0,481901.16221007676,535470.0
2,339481.2650345001,0.0018212000000001893,,446913.21770466823,157350.0,465969.81179103215,535470.0
3,253353.60831855057,0.0030375000000004704,,466041.6723303552,157350.0,469848.0720827234,535470.0
4,447495.1988210475,0.0009435999999993783,,535485.3691231982,157350.0,509093.963018913,535470.0
5,329919.8833888588,0.0020143999999993056,,511394.8060609272,157350.0,487320.87493997935,535470.0
6,271678.6503426527,0.0018674999999994668,,457266.3997871235,157350.0,481415.5784198489,535470.0
7,440951.4181069631,0.0008378000000002217,,514091.8171596147,157350.0,519248.992915465,535470.0
8,395226.12926652055,0.0013451999999993802,,640198.8465730083,157350.0,540435.9141920044,535470.0
9,341194.57713175094,0.0013990000000001501,,618984.0707591822,157350.0,540414.4149550849,535470.0
